"rok","odvetvi","prumerna_mzda","potravina_nazev","potravina_prum_cena"
2017,"Profesní, vědecké a technické činnosti",35011,Přírodní minerální voda uhličitá,9.0
2017,Doprava a skladování,27152,Přírodní minerální voda uhličitá,9.0
2017,Vzdělávání,25359,Přírodní minerální voda uhličitá,9.0
2017,Těžba a dobývání,33462,Přírodní minerální voda uhličitá,9.0
2017,Zdravotní a sociální péče,28920,Přírodní minerální voda uhličitá,9.0
2017,"Kulturní, zábavní a rekreační činnosti",24199,Přírodní minerální voda uhličitá,9.0
2017,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,26958,Přírodní minerální voda uhličitá,9.0
2017,Peněžnictví a pojišťovnictví,50524,Přírodní minerální voda uhličitá,9.0
2017,Vzdělávání,25359,Pšeničná mouka hladká,11.0
2017,Těžba a dobývání,33462,Pšeničná mouka hladká,11.0
2017,Zdravotní a sociální péče,28920,Pšeničná mouka hladká,11.0
2017,"Kulturní, zábavní a rekreační činnosti",24199,Pšeničná mouka hladká,11.0
2017,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,26958,Pšeničná mouka hladká,11.0
2017,Peněžnictví a pojišťovnictví,50524,Pšeničná mouka hladká,11.0
2017,Činnosti v oblasti nemovitostí,25195,Pšeničná mouka hladká,11.0
2017,Zpracovatelský průmysl,29321,Pšeničná mouka hladká,11.0
2017,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",43219,Pšeničná mouka hladká,11.0
2017,Stavebnictví,25703,Pšeničná mouka hladká,11.0
2017,Informační a komunikační činnosti,51641,Pšeničná mouka hladká,11.0
2017,Zásobování vodou; činnosti související s odpady a sanacemi,26576,Pšeničná mouka hladká,11.0
2017,"Ubytování, stravování a pohostinství",16889,Pšeničná mouka hladká,11.0
2017,Ostatní činnosti,20018,Pšeničná mouka hladká,11.0
2017,"Zemědělství, lesnictví, rybářství",23531,Pšeničná mouka hladká,11.0
2017,Administrativní a podpůrné činnosti,18861,Pšeničná mouka hladká,11.0
2017,Veřejná správa a obrana; povinné sociální zabezpečení,32442,Pšeničná mouka hladká,11.0
2017,"Profesní, vědecké a technické činnosti",35011,Pšeničná mouka hladká,11.0
2017,Doprava a skladování,27152,Pšeničná mouka hladká,11.0
2017,Ostatní činnosti,20018,Rajská jablka červená kulatá,45.0
2017,"Zemědělství, lesnictví, rybářství",23531,Rajská jablka červená kulatá,45.0
2017,Administrativní a podpůrné činnosti,18861,Rajská jablka červená kulatá,45.0
2017,Veřejná správa a obrana; povinné sociální zabezpečení,32442,Rajská jablka červená kulatá,45.0
2017,"Profesní, vědecké a technické činnosti",35011,Rajská jablka červená kulatá,45.0
2017,Doprava a skladování,27152,Rajská jablka červená kulatá,45.0
2017,Vzdělávání,25359,Rajská jablka červená kulatá,45.0
2017,Těžba a dobývání,33462,Rajská jablka červená kulatá,45.0
2017,Zdravotní a sociální péče,28920,Rajská jablka červená kulatá,45.0
2017,"Kulturní, zábavní a rekreační činnosti",24199,Rajská jablka červená kulatá,45.0
2017,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,26958,Rajská jablka červená kulatá,45.0
2017,Peněžnictví a pojišťovnictví,50524,Rajská jablka červená kulatá,45.0
2017,Činnosti v oblasti nemovitostí,25195,Rajská jablka červená kulatá,45.0
2017,Zpracovatelský průmysl,29321,Rajská jablka červená kulatá,45.0
2017,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",43219,Rajská jablka červená kulatá,45.0
2017,Stavebnictví,25703,Rajská jablka červená kulatá,45.0
2017,Informační a komunikační činnosti,51641,Rajská jablka červená kulatá,45.0
2017,Zásobování vodou; činnosti související s odpady a sanacemi,26576,Rajská jablka červená kulatá,45.0
2017,"Ubytování, stravování a pohostinství",16889,Rajská jablka červená kulatá,45.0
2017,Zpracovatelský průmysl,29321,Rostlinný roztíratelný tuk,94.0
2017,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",43219,Rostlinný roztíratelný tuk,94.0
2017,Stavebnictví,25703,Rostlinný roztíratelný tuk,94.0
2017,Informační a komunikační činnosti,51641,Rostlinný roztíratelný tuk,94.0
2017,Zásobování vodou; činnosti související s odpady a sanacemi,26576,Rostlinný roztíratelný tuk,94.0
2017,"Ubytování, stravování a pohostinství",16889,Rostlinný roztíratelný tuk,94.0
2017,Ostatní činnosti,20018,Rostlinný roztíratelný tuk,94.0
2017,"Zemědělství, lesnictví, rybářství",23531,Rostlinný roztíratelný tuk,94.0
2017,Administrativní a podpůrné činnosti,18861,Rostlinný roztíratelný tuk,94.0
2017,Veřejná správa a obrana; povinné sociální zabezpečení,32442,Rostlinný roztíratelný tuk,94.0
2017,"Profesní, vědecké a technické činnosti",35011,Rostlinný roztíratelný tuk,94.0
2017,Doprava a skladování,27152,Rostlinný roztíratelný tuk,94.0
2017,Vzdělávání,25359,Rostlinný roztíratelný tuk,94.0
2017,Těžba a dobývání,33462,Rostlinný roztíratelný tuk,94.0
2017,Zdravotní a sociální péče,28920,Rostlinný roztíratelný tuk,94.0
2017,"Kulturní, zábavní a rekreační činnosti",24199,Rostlinný roztíratelný tuk,94.0
2017,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,26958,Rostlinný roztíratelný tuk,94.0
2017,Peněžnictví a pojišťovnictví,50524,Rostlinný roztíratelný tuk,94.0
2017,Činnosti v oblasti nemovitostí,25195,Rostlinný roztíratelný tuk,94.0
2017,Těžba a dobývání,33462,Rýže loupaná dlouhozrnná,36.0
2017,Zdravotní a sociální péče,28920,Rýže loupaná dlouhozrnná,36.0
2017,"Kulturní, zábavní a rekreační činnosti",24199,Rýže loupaná dlouhozrnná,36.0
2017,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,26958,Rýže loupaná dlouhozrnná,36.0
2017,Peněžnictví a pojišťovnictví,50524,Rýže loupaná dlouhozrnná,36.0
2017,Činnosti v oblasti nemovitostí,25195,Rýže loupaná dlouhozrnná,36.0
2017,Zpracovatelský průmysl,29321,Rýže loupaná dlouhozrnná,36.0
2017,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",43219,Rýže loupaná dlouhozrnná,36.0
2017,Stavebnictví,25703,Rýže loupaná dlouhozrnná,36.0
2017,Informační a komunikační činnosti,51641,Rýže loupaná dlouhozrnná,36.0
2017,Zásobování vodou; činnosti související s odpady a sanacemi,26576,Rýže loupaná dlouhozrnná,36.0
2017,"Ubytování, stravování a pohostinství",16889,Rýže loupaná dlouhozrnná,36.0
2017,Ostatní činnosti,20018,Rýže loupaná dlouhozrnná,36.0
2017,"Zemědělství, lesnictví, rybářství",23531,Rýže loupaná dlouhozrnná,36.0
2017,Administrativní a podpůrné činnosti,18861,Rýže loupaná dlouhozrnná,36.0
2017,Veřejná správa a obrana; povinné sociální zabezpečení,32442,Rýže loupaná dlouhozrnná,36.0
2017,"Profesní, vědecké a technické činnosti",35011,Rýže loupaná dlouhozrnná,36.0
2017,Doprava a skladování,27152,Rýže loupaná dlouhozrnná,36.0
2017,Vzdělávání,25359,Rýže loupaná dlouhozrnná,36.0
2017,Administrativní a podpůrné činnosti,18861,Šunkový salám,142.0
2017,Veřejná správa a obrana; povinné sociální zabezpečení,32442,Šunkový salám,142.0
2017,"Profesní, vědecké a technické činnosti",35011,Šunkový salám,142.0
2017,Doprava a skladování,27152,Šunkový salám,142.0
2017,Vzdělávání,25359,Šunkový salám,142.0
2017,Těžba a dobývání,33462,Šunkový salám,142.0
2017,Zdravotní a sociální péče,28920,Šunkový salám,142.0
2017,"Kulturní, zábavní a rekreační činnosti",24199,Šunkový salám,142.0
2017,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,26958,Šunkový salám,142.0
2017,Peněžnictví a pojišťovnictví,50524,Šunkový salám,142.0
2017,Činnosti v oblasti nemovitostí,25195,Šunkový salám,142.0
2017,Zpracovatelský průmysl,29321,Šunkový salám,142.0
2017,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",43219,Šunkový salám,142.0
2017,Stavebnictví,25703,Šunkový salám,142.0
2017,Informační a komunikační činnosti,51641,Šunkový salám,142.0
2017,Zásobování vodou; činnosti související s odpady a sanacemi,26576,Šunkový salám,142.0
2017,"Ubytování, stravování a pohostinství",16889,Šunkový salám,142.0
2017,Ostatní činnosti,20018,Šunkový salám,142.0
2017,"Zemědělství, lesnictví, rybářství",23531,Šunkový salám,142.0
2017,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",43219,Těstoviny vaječné,47.0
2017,Stavebnictví,25703,Těstoviny vaječné,47.0
2017,Informační a komunikační činnosti,51641,Těstoviny vaječné,47.0
2017,Zásobování vodou; činnosti související s odpady a sanacemi,26576,Těstoviny vaječné,47.0
2017,"Ubytování, stravování a pohostinství",16889,Těstoviny vaječné,47.0
2017,Ostatní činnosti,20018,Těstoviny vaječné,47.0
2017,"Zemědělství, lesnictví, rybářství",23531,Těstoviny vaječné,47.0
2017,Administrativní a podpůrné činnosti,18861,Těstoviny vaječné,47.0
2017,Veřejná správa a obrana; povinné sociální zabezpečení,32442,Těstoviny vaječné,47.0
2017,"Profesní, vědecké a technické činnosti",35011,Těstoviny vaječné,47.0
2017,Doprava a skladování,27152,Těstoviny vaječné,47.0
2017,Vzdělávání,25359,Těstoviny vaječné,47.0
2017,Těžba a dobývání,33462,Těstoviny vaječné,47.0
2017,Zdravotní a sociální péče,28920,Těstoviny vaječné,47.0
2017,"Kulturní, zábavní a rekreační činnosti",24199,Těstoviny vaječné,47.0
2017,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,26958,Těstoviny vaječné,47.0
2017,Peněžnictví a pojišťovnictví,50524,Těstoviny vaječné,47.0
2017,Činnosti v oblasti nemovitostí,25195,Těstoviny vaječné,47.0
2017,Zpracovatelský průmysl,29321,Těstoviny vaječné,47.0
2017,Zdravotní a sociální péče,28920,Vejce slepičí čerstvá,36.0
2017,"Kulturní, zábavní a rekreační činnosti",24199,Vejce slepičí čerstvá,36.0
2017,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,26958,Vejce slepičí čerstvá,36.0
2017,Peněžnictví a pojišťovnictví,50524,Vejce slepičí čerstvá,36.0
2017,Činnosti v oblasti nemovitostí,25195,Vejce slepičí čerstvá,36.0
2017,Zpracovatelský průmysl,29321,Vejce slepičí čerstvá,36.0
2017,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",43219,Vejce slepičí čerstvá,36.0
2017,Stavebnictví,25703,Vejce slepičí čerstvá,36.0
2017,Informační a komunikační činnosti,51641,Vejce slepičí čerstvá,36.0
2017,Zásobování vodou; činnosti související s odpady a sanacemi,26576,Vejce slepičí čerstvá,36.0
2017,"Ubytování, stravování a pohostinství",16889,Vejce slepičí čerstvá,36.0
2017,Ostatní činnosti,20018,Vejce slepičí čerstvá,36.0
2017,"Zemědělství, lesnictví, rybářství",23531,Vejce slepičí čerstvá,36.0
2017,Administrativní a podpůrné činnosti,18861,Vejce slepičí čerstvá,36.0
2017,Veřejná správa a obrana; povinné sociální zabezpečení,32442,Vejce slepičí čerstvá,36.0
2017,"Profesní, vědecké a technické činnosti",35011,Vejce slepičí čerstvá,36.0
2017,Doprava a skladování,27152,Vejce slepičí čerstvá,36.0
2017,Vzdělávání,25359,Vejce slepičí čerstvá,36.0
2017,Těžba a dobývání,33462,Vejce slepičí čerstvá,36.0
2017,"Profesní, vědecké a technické činnosti",35011,Vepřová pečeně s kostí,118.0
2017,Doprava a skladování,27152,Vepřová pečeně s kostí,118.0
2017,Vzdělávání,25359,Vepřová pečeně s kostí,118.0
2017,Těžba a dobývání,33462,Vepřová pečeně s kostí,118.0
2017,Zdravotní a sociální péče,28920,Vepřová pečeně s kostí,118.0
2017,"Kulturní, zábavní a rekreační činnosti",24199,Vepřová pečeně s kostí,118.0
2017,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,26958,Vepřová pečeně s kostí,118.0
2017,Peněžnictví a pojišťovnictví,50524,Vepřová pečeně s kostí,118.0
2017,Činnosti v oblasti nemovitostí,25195,Vepřová pečeně s kostí,118.0
2017,Zpracovatelský průmysl,29321,Vepřová pečeně s kostí,118.0
2017,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",43219,Vepřová pečeně s kostí,118.0
2017,Stavebnictví,25703,Vepřová pečeně s kostí,118.0
2017,Informační a komunikační činnosti,51641,Vepřová pečeně s kostí,118.0
2017,Zásobování vodou; činnosti související s odpady a sanacemi,26576,Vepřová pečeně s kostí,118.0
2017,"Ubytování, stravování a pohostinství",16889,Vepřová pečeně s kostí,118.0
2017,"Zemědělství, lesnictví, rybářství",23531,Vepřová pečeně s kostí,118.0
2017,Ostatní činnosti,20018,Vepřová pečeně s kostí,118.0
2017,Administrativní a podpůrné činnosti,18861,Vepřová pečeně s kostí,118.0
2017,Veřejná správa a obrana; povinné sociální zabezpečení,32442,Vepřová pečeně s kostí,118.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Banány žluté,29.0
2018,Administrativní a podpůrné činnosti,20166,Banány žluté,29.0
2018,"Profesní, vědecké a technické činnosti",37163,Banány žluté,29.0
2018,Doprava a skladování,29136,Banány žluté,29.0
2018,Vzdělávání,28048,Banány žluté,29.0
2018,Těžba a dobývání,35943,Banány žluté,29.0
2018,Zdravotní a sociální péče,31630,Banány žluté,29.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Banány žluté,29.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Banány žluté,29.0
2018,Peněžnictví a pojišťovnictví,53340,Banány žluté,29.0
2018,Činnosti v oblasti nemovitostí,27060,Banány žluté,29.0
2018,Zpracovatelský průmysl,31646,Banány žluté,29.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Banány žluté,29.0
2018,Stavebnictví,27822,Banány žluté,29.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Banány žluté,29.0
2018,Informační a komunikační činnosti,55475,Banány žluté,29.0
2018,"Ubytování, stravování a pohostinství",18270,Banány žluté,29.0
2018,"Zemědělství, lesnictví, rybářství",25115,Banány žluté,29.0
2018,Ostatní činnosti,21250,Banány žluté,29.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Cukr krystalový,16.0
2018,Stavebnictví,27822,Cukr krystalový,16.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Cukr krystalový,16.0
2018,Informační a komunikační činnosti,55475,Cukr krystalový,16.0
2018,"Ubytování, stravování a pohostinství",18270,Cukr krystalový,16.0
2018,"Zemědělství, lesnictví, rybářství",25115,Cukr krystalový,16.0
2018,Ostatní činnosti,21250,Cukr krystalový,16.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Cukr krystalový,16.0
2018,Administrativní a podpůrné činnosti,20166,Cukr krystalový,16.0
2018,"Profesní, vědecké a technické činnosti",37163,Cukr krystalový,16.0
2018,Doprava a skladování,29136,Cukr krystalový,16.0
2018,Vzdělávání,28048,Cukr krystalový,16.0
2018,Těžba a dobývání,35943,Cukr krystalový,16.0
2018,Zdravotní a sociální péče,31630,Cukr krystalový,16.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Cukr krystalový,16.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Cukr krystalový,16.0
2018,Peněžnictví a pojišťovnictví,53340,Cukr krystalový,16.0
2018,Činnosti v oblasti nemovitostí,27060,Cukr krystalový,16.0
2018,Zpracovatelský průmysl,31646,Cukr krystalový,16.0
2018,Zdravotní a sociální péče,31630,Eidamská cihla,142.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Eidamská cihla,142.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Eidamská cihla,142.0
2018,Peněžnictví a pojišťovnictví,53340,Eidamská cihla,142.0
2018,Činnosti v oblasti nemovitostí,27060,Eidamská cihla,142.0
2018,Zpracovatelský průmysl,31646,Eidamská cihla,142.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Eidamská cihla,142.0
2018,Stavebnictví,27822,Eidamská cihla,142.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Eidamská cihla,142.0
2018,Informační a komunikační činnosti,55475,Eidamská cihla,142.0
2018,"Ubytování, stravování a pohostinství",18270,Eidamská cihla,142.0
2018,"Zemědělství, lesnictví, rybářství",25115,Eidamská cihla,142.0
2018,Ostatní činnosti,21250,Eidamská cihla,142.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Eidamská cihla,142.0
2018,Administrativní a podpůrné činnosti,20166,Eidamská cihla,142.0
2018,"Profesní, vědecké a technické činnosti",37163,Eidamská cihla,142.0
2018,Doprava a skladování,29136,Eidamská cihla,142.0
2018,Vzdělávání,28048,Eidamská cihla,142.0
2018,Těžba a dobývání,35943,Eidamská cihla,142.0
2018,"Profesní, vědecké a technické činnosti",37163,Hovězí maso zadní bez kosti,223.0
2018,Doprava a skladování,29136,Hovězí maso zadní bez kosti,223.0
2018,Vzdělávání,28048,Hovězí maso zadní bez kosti,223.0
2018,Těžba a dobývání,35943,Hovězí maso zadní bez kosti,223.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Hovězí maso zadní bez kosti,223.0
2018,Zdravotní a sociální péče,31630,Hovězí maso zadní bez kosti,223.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Hovězí maso zadní bez kosti,223.0
2018,Peněžnictví a pojišťovnictví,53340,Hovězí maso zadní bez kosti,223.0
2018,Činnosti v oblasti nemovitostí,27060,Hovězí maso zadní bez kosti,223.0
2018,Zpracovatelský průmysl,31646,Hovězí maso zadní bez kosti,223.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Hovězí maso zadní bez kosti,223.0
2018,Stavebnictví,27822,Hovězí maso zadní bez kosti,223.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Hovězí maso zadní bez kosti,223.0
2018,Informační a komunikační činnosti,55475,Hovězí maso zadní bez kosti,223.0
2018,"Ubytování, stravování a pohostinství",18270,Hovězí maso zadní bez kosti,223.0
2018,"Zemědělství, lesnictví, rybářství",25115,Hovězí maso zadní bez kosti,223.0
2018,Ostatní činnosti,21250,Hovězí maso zadní bez kosti,223.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Hovězí maso zadní bez kosti,223.0
2018,Administrativní a podpůrné činnosti,20166,Hovězí maso zadní bez kosti,223.0
2018,Stavebnictví,27822,Chléb konzumní kmínový,24.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Chléb konzumní kmínový,24.0
2018,Informační a komunikační činnosti,55475,Chléb konzumní kmínový,24.0
2018,"Ubytování, stravování a pohostinství",18270,Chléb konzumní kmínový,24.0
2018,"Zemědělství, lesnictví, rybářství",25115,Chléb konzumní kmínový,24.0
2018,Ostatní činnosti,21250,Chléb konzumní kmínový,24.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Chléb konzumní kmínový,24.0
2018,Administrativní a podpůrné činnosti,20166,Chléb konzumní kmínový,24.0
2018,"Profesní, vědecké a technické činnosti",37163,Chléb konzumní kmínový,24.0
2018,Doprava a skladování,29136,Chléb konzumní kmínový,24.0
2018,Vzdělávání,28048,Chléb konzumní kmínový,24.0
2018,Těžba a dobývání,35943,Chléb konzumní kmínový,24.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Chléb konzumní kmínový,24.0
2018,Zdravotní a sociální péče,31630,Chléb konzumní kmínový,24.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Chléb konzumní kmínový,24.0
2018,Peněžnictví a pojišťovnictví,53340,Chléb konzumní kmínový,24.0
2018,Činnosti v oblasti nemovitostí,27060,Chléb konzumní kmínový,24.0
2018,Zpracovatelský průmysl,31646,Chléb konzumní kmínový,24.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Chléb konzumní kmínový,24.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Jablka konzumní,36.0
2018,Peněžnictví a pojišťovnictví,53340,Jablka konzumní,36.0
2018,Činnosti v oblasti nemovitostí,27060,Jablka konzumní,36.0
2018,Zpracovatelský průmysl,31646,Jablka konzumní,36.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Jablka konzumní,36.0
2018,Stavebnictví,27822,Jablka konzumní,36.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Jablka konzumní,36.0
2018,Informační a komunikační činnosti,55475,Jablka konzumní,36.0
2018,"Ubytování, stravování a pohostinství",18270,Jablka konzumní,36.0
2018,"Zemědělství, lesnictví, rybářství",25115,Jablka konzumní,36.0
2018,Ostatní činnosti,21250,Jablka konzumní,36.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Jablka konzumní,36.0
2018,Administrativní a podpůrné činnosti,20166,Jablka konzumní,36.0
2018,"Profesní, vědecké a technické činnosti",37163,Jablka konzumní,36.0
2018,Doprava a skladování,29136,Jablka konzumní,36.0
2018,Vzdělávání,28048,Jablka konzumní,36.0
2018,Těžba a dobývání,35943,Jablka konzumní,36.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Jablka konzumní,36.0
2018,Zdravotní a sociální péče,31630,Jablka konzumní,36.0
2018,Doprava a skladování,29136,Jakostní víno bílé,100.0
2018,Vzdělávání,28048,Jakostní víno bílé,100.0
2018,Těžba a dobývání,35943,Jakostní víno bílé,100.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Jakostní víno bílé,100.0
2018,Zdravotní a sociální péče,31630,Jakostní víno bílé,100.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Jakostní víno bílé,100.0
2018,Peněžnictví a pojišťovnictví,53340,Jakostní víno bílé,100.0
2018,Činnosti v oblasti nemovitostí,27060,Jakostní víno bílé,100.0
2018,Zpracovatelský průmysl,31646,Jakostní víno bílé,100.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Jakostní víno bílé,100.0
2018,Stavebnictví,27822,Jakostní víno bílé,100.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Jakostní víno bílé,100.0
2018,Informační a komunikační činnosti,55475,Jakostní víno bílé,100.0
2018,"Ubytování, stravování a pohostinství",18270,Jakostní víno bílé,100.0
2018,"Zemědělství, lesnictví, rybářství",25115,Jakostní víno bílé,100.0
2018,Ostatní činnosti,21250,Jakostní víno bílé,100.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Jakostní víno bílé,100.0
2018,Administrativní a podpůrné činnosti,20166,Jakostní víno bílé,100.0
2018,"Profesní, vědecké a technické činnosti",37163,Jakostní víno bílé,100.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Jogurt bílý netučný,9.0
2018,Informační a komunikační činnosti,55475,Jogurt bílý netučný,9.0
2018,"Ubytování, stravování a pohostinství",18270,Jogurt bílý netučný,9.0
2018,"Zemědělství, lesnictví, rybářství",25115,Jogurt bílý netučný,9.0
2018,Ostatní činnosti,21250,Jogurt bílý netučný,9.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Jogurt bílý netučný,9.0
2018,Administrativní a podpůrné činnosti,20166,Jogurt bílý netučný,9.0
2018,"Profesní, vědecké a technické činnosti",37163,Jogurt bílý netučný,9.0
2018,Doprava a skladování,29136,Jogurt bílý netučný,9.0
2018,Vzdělávání,28048,Jogurt bílý netučný,9.0
2018,Těžba a dobývání,35943,Jogurt bílý netučný,9.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Jogurt bílý netučný,9.0
2018,Zdravotní a sociální péče,31630,Jogurt bílý netučný,9.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Jogurt bílý netučný,9.0
2018,Peněžnictví a pojišťovnictví,53340,Jogurt bílý netučný,9.0
2018,Činnosti v oblasti nemovitostí,27060,Jogurt bílý netučný,9.0
2018,Zpracovatelský průmysl,31646,Jogurt bílý netučný,9.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Jogurt bílý netučný,9.0
2018,Stavebnictví,27822,Jogurt bílý netučný,9.0
2018,Peněžnictví a pojišťovnictví,53340,Kapr živý,93.0
2018,Činnosti v oblasti nemovitostí,27060,Kapr živý,93.0
2018,Zpracovatelský průmysl,31646,Kapr živý,93.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Kapr živý,93.0
2018,Stavebnictví,27822,Kapr živý,93.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Kapr živý,93.0
2018,Informační a komunikační činnosti,55475,Kapr živý,93.0
2018,"Ubytování, stravování a pohostinství",18270,Kapr živý,93.0
2018,"Zemědělství, lesnictví, rybářství",25115,Kapr živý,93.0
2018,Ostatní činnosti,21250,Kapr živý,93.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Kapr živý,93.0
2018,Administrativní a podpůrné činnosti,20166,Kapr živý,93.0
2018,"Profesní, vědecké a technické činnosti",37163,Kapr živý,93.0
2018,Doprava a skladování,29136,Kapr živý,93.0
2018,Vzdělávání,28048,Kapr živý,93.0
2018,Těžba a dobývání,35943,Kapr živý,93.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Kapr živý,93.0
2018,Zdravotní a sociální péče,31630,Kapr živý,93.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Kapr živý,93.0
2018,Vzdělávání,28048,Konzumní brambory,15.0
2018,Těžba a dobývání,35943,Konzumní brambory,15.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Konzumní brambory,15.0
2018,Zdravotní a sociální péče,31630,Konzumní brambory,15.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Konzumní brambory,15.0
2018,Peněžnictví a pojišťovnictví,53340,Konzumní brambory,15.0
2018,Činnosti v oblasti nemovitostí,27060,Konzumní brambory,15.0
2018,Zpracovatelský průmysl,31646,Konzumní brambory,15.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Konzumní brambory,15.0
2018,Stavebnictví,27822,Konzumní brambory,15.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Konzumní brambory,15.0
2018,Informační a komunikační činnosti,55475,Konzumní brambory,15.0
2018,"Ubytování, stravování a pohostinství",18270,Konzumní brambory,15.0
2018,"Zemědělství, lesnictví, rybářství",25115,Konzumní brambory,15.0
2018,Ostatní činnosti,21250,Konzumní brambory,15.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Konzumní brambory,15.0
2018,Administrativní a podpůrné činnosti,20166,Konzumní brambory,15.0
2018,"Profesní, vědecké a technické činnosti",37163,Konzumní brambory,15.0
2018,Doprava a skladování,29136,Konzumní brambory,15.0
2018,"Ubytování, stravování a pohostinství",18270,Kuřata kuchaná celá,69.0
2018,"Zemědělství, lesnictví, rybářství",25115,Kuřata kuchaná celá,69.0
2018,Ostatní činnosti,21250,Kuřata kuchaná celá,69.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Kuřata kuchaná celá,69.0
2018,Administrativní a podpůrné činnosti,20166,Kuřata kuchaná celá,69.0
2018,"Profesní, vědecké a technické činnosti",37163,Kuřata kuchaná celá,69.0
2018,Doprava a skladování,29136,Kuřata kuchaná celá,69.0
2018,Vzdělávání,28048,Kuřata kuchaná celá,69.0
2018,Těžba a dobývání,35943,Kuřata kuchaná celá,69.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Kuřata kuchaná celá,69.0
